combo,model,variant,rank,feature,mean,std
A+D+E+F,xgboost,full_hq_no_rule,9,industry_alignment,0.04033781215548515,0.008905728347599506
A+D+E+F,xgboost,full_mirror_rule,9,industry_alignment,0.04033781215548515,0.008905728347599506
A+D+E+F,xgboost,full_hq_no_rule,10,F_evidence_support_rating,0.038627199828624725,0.004848259035497904
A+D+E+F,xgboost,full_mirror_rule,10,F_evidence_support_rating,0.038627199828624725,0.004848259035497904
A+D+E+F,xgboost,full_hq_no_rule,11,A_ownership_signal,0.035177189856767654,0.002792233834043145
A+D+E+F,xgboost,full_mirror_rule,11,A_ownership_signal,0.035177189856767654,0.002792233834043145
A+D+E+F,xgboost,full_hq_no_rule,12,max_company_size_before_founding,0.028598373755812645,0.003936986904591322
A+D+E+F,xgboost,full_mirror_rule,12,max_company_size_before_founding,0.028598373755812645,0.003936986904591322
A+D+E+F,xgboost,full_hq_no_rule,13,field_relevance_score,0.028325224295258522,0.006290930788964033
A+D+E+F,xgboost,full_mirror_rule,13,field_relevance_score,0.028325224295258522,0.006290930788964033
A+D+E+F,xgboost,full_hq_no_rule,14,F_scrappiness,0.0277788694947958,0.004518412984907627
A+D+E+F,xgboost,full_mirror_rule,14,F_scrappiness,0.0277788694947958,0.004518412984907627
A+D+E+F,xgboost,full_hq_no_rule,15,years_in_large_company,0.026396268978714943,0.0025096305180341005
A+D+E+F,xgboost,full_mirror_rule,15,years_in_large_company,0.026396268978714943,0.0025096305180341005
A+D+E+F,xgboost,full_hq_no_rule,16,F_career_coherence,0.026383837684988976,0.003964446485042572
A+D+E+F,xgboost,full_mirror_rule,16,F_career_coherence,0.026383837684988976,0.003964446485042572
A+D+E+F,xgboost,full_hq_no_rule,17,F_trajectory_strength,0.025782044976949692,0.016325272619724274
A+D+E+F,xgboost,full_mirror_rule,17,F_trajectory_strength,0.025782044976949692,0.016325272619724274
A+D+E+F,xgboost,full_hq_no_rule,18,max_seniority_reached,0.025051822885870934,0.0022072240244597197
A+D+E+F,xgboost,full_mirror_rule,18,max_seniority_reached,0.025051822885870934,0.0022072240244597197
A+D+E+F,xgboost,full_hq_no_rule,19,total_inferred_experience,0.023302268236875534,0.002541205147281289
A+D+E+F,xgboost,full_mirror_rule,19,total_inferred_experience,0.023302268236875534,0.002541205147281289
A+D+E+F,xgboost,full_hq_no_rule,20,comfort_index,0.022743403911590576,0.0008757140021771193
A+D+E+F,xgboost,full_mirror_rule,20,comfort_index,0.022743403911590576,0.0008757140021771193
A+B+C+D+E+F,logistic,full_hq_no_rule,1,D_evidence_support_rating,-1.3983703421848226,0.12914340412008
A+B+C+D+E+F,logistic,full_mirror_rule,1,D_evidence_support_rating,-1.3983703421848226,0.12914340412008
A+B+C+D+E+F,logistic,full_hq_no_rule,2,D_overall_founder_quality,1.2741592025550332,0.10832919615047569
A+B+C+D+E+F,logistic,full_mirror_rule,2,D_overall_founder_quality,1.2741592025550332,0.10832919615047569
A+B+C+D+E+F,logistic,full_hq_no_rule,3,F_evidence_support_rating,1.0137292462017111,0.04125945337388288
A+B+C+D+E+F,logistic,full_mirror_rule,3,F_evidence_support_rating,1.0137292462017111,0.04125945337388288
A+B+C+D+E+F,logistic,full_hq_no_rule,4,exit_count,0.811713974163345,0.17718775148677982
A+B+C+D+E+F,logistic,full_mirror_rule,4,exit_count,0.811713974163345,0.17718775148677982
A+B+C+D+E+F,logistic,full_hq_no_rule,5,F_rubric_score,-0.6471283776479615,0.1139661770902319
A+B+C+D+E+F,logistic,full_mirror_rule,5,F_rubric_score,-0.6471283776479615,0.1139661770902319
A+B+C+D+E+F,logistic,full_hq_no_rule,6,has_prior_ipo,0.5814582717690258,0.2698348836803782
A+B+C+D+E+F,logistic,full_mirror_rule,6,has_prior_ipo,0.5814582717690258,0.2698348836803782
A+B+C+D+E+F,logistic,full_hq_no_rule,7,A_scrappiness,-0.4964914118774327,0.05107680668538082
A+B+C+D+E+F,logistic,full_mirror_rule,7,A_scrappiness,-0.4964914118774327,0.05107680668538082
A+B+C+D+E+F,logistic,full_hq_no_rule,8,industry_alignment,0.493530602638239,0.07018342222134796
A+B+C+D+E+F,logistic,full_mirror_rule,8,industry_alignment,0.493530602638239,0.07018342222134796
A+B+C+D+E+F,logistic,full_hq_no_rule,9,C_latent_risk,0.38907467201431023,0.03426960247826195
A+B+C+D+E+F,logistic,full_mirror_rule,9,C_latent_risk,0.38907467201431023,0.03426960247826195
A+B+C+D+E+F,logistic,full_hq_no_rule,10,A_career_coherence,0.3216459072882379,0.02692846885479222
A+B+C+D+E+F,logistic,full_mirror_rule,10,A_career_coherence,0.3216459072882379,0.02692846885479222
A+B+C+D+E+F,logistic,full_hq_no_rule,11,persistence_score,0.29853976144078553,0.09655640957356829
A+B+C+D+E+F,logistic,full_mirror_rule,11,persistence_score,0.29853976144078553,0.09655640957356829
A+B+C+D+E+F,logistic,full_hq_no_rule,12,is_serial_founder,-0.26699873689561127,0.15630800932471298
A+B+C+D+E+F,logistic,full_mirror_rule,12,is_serial_founder,-0.26699873689561127,0.15630800932471298
A+B+C+D+E+F,logistic,full_hq_no_rule,13,E_evidence_support_rating,-0.2605809556662808,0.10648254980833938
A+B+C+D+E+F,logistic,full_mirror_rule,13,E_evidence_support_rating,-0.2605809556662808,0.10648254980833938
A+B+C+D+E+F,logistic,full_hq_no_rule,14,A_evidence_support_rating,0.24499552923336437,0.059106807114749776
A+B+C+D+E+F,logistic,full_mirror_rule,14,A_evidence_support_rating,0.24499552923336437,0.059106807114749776
A+B+C+D+E+F,logistic,full_hq_no_rule,15,has_prior_acquisition,0.230255702394133,0.12697044630266147
A+B+C+D+E+F,logistic,full_mirror_rule,15,has_prior_acquisition,0.230255702394133,0.12697044630266147
A+B+C+D+E+F,logistic,full_hq_no_rule,16,B_evidence_support_rating,0.22850612127264158,0.15956739693782065
A+B+C+D+E+F,logistic,full_mirror_rule,16,B_evidence_support_rating,0.22850612127264158,0.15956739693782065
A+B+C+D+E+F,logistic,full_hq_no_rule,17,C_latent_strength,0.21783493941435933,0.04474821256100827
A+B+C+D+E+F,logistic,full_mirror_rule,17,C_latent_strength,0.21783493941435933,0.04474821256100827
A+B+C+D+E+F,logistic,full_hq_no_rule,18,F_scrappiness,-0.20982007410505227,0.06733884496915847
A+B+C+D+E+F,logistic,full_mirror_rule,18,F_scrappiness,-0.20982007410505227,0.06733884496915847
A+B+C+D+E+F,logistic,full_hq_no_rule,19,best_degree_prestige,0.19104648006171926,0.029315187133078367
A+B+C+D+E+F,logistic,full_mirror_rule,19,best_degree_prestige,0.19104648006171926,0.029315187133078367
A+B+C+D+E+F,logistic,full_hq_no_rule,20,edu_prestige_tier,0.19104648006171926,0.029315187133078367
A+B+C+D+E+F,logistic,full_mirror_rule,20,edu_prestige_tier,0.19104648006171926,0.029315187133078367
A+B+C+D+E+F,xgboost,full_hq_no_rule,1,edu_prestige_tier,0.08730963617563248,0.003374961204826832
A+B+C+D+E+F,xgboost,full_mirror_rule,1,edu_prestige_tier,0.08730963617563248,0.003374961204826832
A+B+C+D+E+F,xgboost,full_hq_no_rule,2,best_degree_prestige,0.07296933978796005,0.008064491674304008
A+B+C+D+E+F,xgboost,full_mirror_rule,2,best_degree_prestige,0.07296933978796005,0.008064491674304008
A+B+C+D+E+F,xgboost,full_hq_no_rule,3,A_career_coherence,0.058522969484329224,0.005828680004924536
A+B+C+D+E+F,xgboost,full_mirror_rule,3,A_career_coherence,0.058522969484329224,0.005828680004924536
A+B+C+D+E+F,xgboost,full_hq_no_rule,4,prestige_x_relevance,0.05770822614431381,0.012257147580385208
A+B+C+D+E+F,xgboost,full_mirror_rule,4,prestige_x_relevance,0.05770822614431381,0.012257147580385208
A+B+C+D+E+F,xgboost,full_hq_no_rule,5,exit_x_serial,0.05212792009115219,0.017101794481277466
A+B+C+D+E+F,xgboost,full_mirror_rule,5,exit_x_serial,0.05212792009115219,0.017101794481277466
A+B+C+D+E+F,xgboost,full_hq_no_rule,6,exit_count,0.05069815367460251,0.0084711704403162
A+B+C+D+E+F,xgboost,full_mirror_rule,6,exit_count,0.05069815367460251,0.0084711704403162
A+B+C+D+E+F,xgboost,full_hq_no_rule,7,A_scrappiness,0.04602474719285965,0.004244938958436251
A+B+C+D+E+F,xgboost,full_mirror_rule,7,A_scrappiness,0.04602474719285965,0.004244938958436251
A+B+C+D+E+F,xgboost,full_hq_no_rule,8,prestige_sacrifice_score,0.04591716080904007,0.006001333240419626
A+B+C+D+E+F,xgboost,full_mirror_rule,8,prestige_sacrifice_score,0.04591716080904007,0.006001333240419626
A+B+C+D+E+F,xgboost,full_hq_no_rule,9,industry_alignment,0.04142367094755173,0.006212835665792227
A+B+C+D+E+F,xgboost,full_mirror_rule,9,industry_alignment,0.04142367094755173,0.006212835665792227
A+B+C+D+E+F,xgboost,full_hq_no_rule,10,F_evidence_support_rating,0.03862027823925018,0.0044860574416816235
A+B+C+D+E+F,xgboost,full_mirror_rule,10,F_evidence_support_rating,0.03862027823925018,0.0044860574416816235
A+B+C+D+E+F,xgboost,full_hq_no_rule,11,A_ownership_signal,0.036630816757678986,0.004391388036310673
A+B+C+D+E+F,xgboost,full_mirror_rule,11,A_ownership_signal,0.036630816757678986,0.004391388036310673
A+B+C+D+E+F,xgboost,full_hq_no_rule,12,years_in_large_company,0.029434550553560257,0.007022534962743521
A+B+C+D+E+F,xgboost,full_mirror_rule,12,years_in_large_company,0.029434550553560257,0.007022534962743521
A+B+C+D+E+F,xgboost,full_hq_no_rule,13,F_scrappiness,0.027768874540925026,0.00452776812016964
A+B+C+D+E+F,xgboost,full_mirror_rule,13,F_scrappiness,0.027768874540925026,0.00452776812016964
A+B+C+D+E+F,xgboost,full_hq_no_rule,14,max_company_size_before_founding,0.02773457206785679,0.0027324643451720476
A+B+C+D+E+F,xgboost,full_mirror_rule,14,max_company_size_before_founding,0.02773457206785679,0.0027324643451720476
A+B+C+D+E+F,xgboost,full_hq_no_rule,15,F_career_coherence,0.02772064134478569,0.004234214313328266
A+B+C+D+E+F,xgboost,full_mirror_rule,15,F_career_coherence,0.02772064134478569,0.004234214313328266
A+B+C+D+E+F,xgboost,full_hq_no_rule,16,has_prior_acquisition,0.0276732686907053,0.034836988896131516
A+B+C+D+E+F,xgboost,full_mirror_rule,16,has_prior_acquisition,0.0276732686907053,0.034836988896131516
A+B+C+D+E+F,xgboost,full_hq_no_rule,17,F_trajectory_strength,0.027482185512781143,0.0058777108788490295
A+B+C+D+E+F,xgboost,full_mirror_rule,17,F_trajectory_strength,0.027482185512781143,0.0058777108788490295
A+B+C+D+E+F,xgboost,full_hq_no_rule,18,field_relevance_score,0.025439079850912094,0.006075833458453417
A+B+C+D+E+F,xgboost,full_mirror_rule,18,field_relevance_score,0.025439079850912094,0.006075833458453417
A+B+C+D+E+F,xgboost,full_hq_no_rule,19,max_seniority_reached,0.023879017680883408,0.0023935434874147177
A+B+C+D+E+F,xgboost,full_mirror_rule,19,max_seniority_reached,0.023879017680883408,0.0023935434874147177
A+B+C+D+E+F,xgboost,full_hq_no_rule,20,total_inferred_experience,0.02292458340525627,0.0020685428753495216
A+B+C+D+E+F,xgboost,full_mirror_rule,20,total_inferred_experience,0.02292458340525627,0.0020685428753495216
