family_id,family_label,family_display_label,route_group,feature_name,feature_group,coefficient_mean,coefficient_std,abs_coefficient_mean,positive_rate,negative_rate,sign_flip_rate,dominant_sign
reasoning_B,B,HQ + B,competition_track,exit_x_serial,hq,0.05986217463107815,0.07808839217701277,0.07207043109728431,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_B,B,HQ + B,competition_track,field_relevance_score,hq,-0.011803085764529835,0.04409593853696863,0.03666428854542476,0.3333333333333333,0.6666666666666666,0.3333333333333333,negative
reasoning_B,B,HQ + B,competition_track,founding_role_count,hq,-0.02742303216991854,0.1364181973343505,0.11834152554135802,0.4444444444444444,0.5555555555555556,0.4444444444444444,negative
reasoning_B,B,HQ + B,competition_track,founding_timing,hq,0.007586480535181392,0.11832504834097707,0.10092575865764793,0.4444444444444444,0.5555555555555556,0.4444444444444444,negative
reasoning_B,B,HQ + B,competition_track,has_prior_ipo,hq,0.06702476445571443,0.009410873601054753,0.06702476445571443,1.0,0.0,0.0,positive
reasoning_B,B,HQ + B,competition_track,industry_alignment,hq,0.20127079760009414,0.03554408475043801,0.20127079760009414,1.0,0.0,0.0,positive
reasoning_B,B,HQ + B,competition_track,industry_pivot_count,hq,-0.06939675024614783,0.03734154477578574,0.06939675024614783,0.0,1.0,0.0,negative
reasoning_B,B,HQ + B,competition_track,industry_prestige_penalty,hq,0.08278602076205213,0.0294583842514372,0.08278602076205213,1.0,0.0,0.0,positive
reasoning_B,B,HQ + B,competition_track,is_serial_founder,hq,-0.1635841434361732,0.10937801914999708,0.1635841434361732,0.0,1.0,0.0,negative
reasoning_B,B,HQ + B,competition_track,longest_founding_tenure,hq,-0.12031285735696587,0.12080007664905339,0.1462273375608359,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_B,B,HQ + B,competition_track,max_company_size_before_founding,hq,0.06929453337394795,0.07982859295070019,0.09680822326530839,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_B,B,HQ + B,competition_track,max_seniority_reached,hq,0.2220027822068897,0.07241000775324295,0.2220027822068897,1.0,0.0,0.0,positive
reasoning_B,B,HQ + B,competition_track,persistence_score,hq,0.013055182803591097,0.09946168731828471,0.0744244227685033,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_B,B,HQ + B,competition_track,prestige_sacrifice_score,hq,0.1145618961872637,0.09494745131641422,0.11619728495793938,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_B,B,HQ + B,competition_track,prestige_x_relevance,hq,0.06393352990793183,0.0953453219889281,0.09537432396422463,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_B,B,HQ + B,competition_track,repeat_founding_gap,hq,0.019955609275347435,0.0487649859591783,0.04268927665404598,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_B,B,HQ + B,competition_track,restlessness_score,hq,-0.08210475153084457,0.07262136885153399,0.08852450617111142,0.1111111111111111,0.8888888888888888,0.1111111111111111,negative
reasoning_B,B,HQ + B,competition_track,sacrifice_x_serial,hq,0.15669789663810718,0.10635476913897252,0.15832688988109772,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_B,B,HQ + B,competition_track,seniority_is_monotone,hq,-0.05041173308926383,0.05446736630316316,0.06681933804884688,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_B,B,HQ + B,competition_track,stem_flag,hq,0.04841208065969738,0.07636968787815515,0.07515962809041371,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_B,B,HQ + B,competition_track,total_inferred_experience,hq,-0.29328202259643404,0.13957881309051495,0.29328202259643404,0.0,1.0,0.0,negative
reasoning_B,B,HQ + B,competition_track,years_in_large_company,hq,0.1465952358631197,0.019621335887782674,0.1465952358631197,1.0,0.0,0.0,positive
reasoning_B,B,HQ + B,raw_family,B_evidence_support_rating,reasoning,0.3844039277275064,0.058207302581965804,0.3844039277275064,1.0,0.0,0.0,positive
reasoning_B,B,HQ + B,raw_family,B_rubric_score,reasoning,-0.31802157646109225,0.03815865791532329,0.31802157646109225,0.0,1.0,0.0,negative
reasoning_B,B,HQ + B,raw_family,best_degree_prestige,hq,0.1482617344539955,0.04458352825492042,0.1482617344539955,1.0,0.0,0.0,positive
reasoning_B,B,HQ + B,raw_family,comfort_index,hq,0.060135784349458495,0.04160109789458826,0.06824637282487746,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_B,B,HQ + B,raw_family,company_size_is_growing,hq,0.02346859382994955,0.05248342187487188,0.049925277679827094,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_B,B,HQ + B,raw_family,degree_level,hq,-0.08978852910938788,0.0376850677800311,0.08978852910938788,0.0,1.0,0.0,negative
reasoning_B,B,HQ + B,raw_family,edu_prestige_tier,hq,0.1482617344539955,0.04458352825492042,0.1482617344539955,1.0,0.0,0.0,positive
reasoning_B,B,HQ + B,raw_family,exit_count,hq,0.08880039501892631,0.03224259988475753,0.08880039501892631,1.0,0.0,0.0,positive
reasoning_B,B,HQ + B,raw_family,exit_x_serial,hq,0.03763734706845577,0.0745604650621136,0.05982676327040264,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_B,B,HQ + B,raw_family,field_relevance_score,hq,-0.009678860124697418,0.04587176696844444,0.0365871793831793,0.4444444444444444,0.5555555555555556,0.4444444444444444,negative
reasoning_B,B,HQ + B,raw_family,founding_role_count,hq,-0.013846106862024452,0.12751120436520533,0.10428824350977885,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_B,B,HQ + B,raw_family,founding_timing,hq,0.011794445314984348,0.12342663118857969,0.10550759782949917,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_B,B,HQ + B,raw_family,has_prior_acquisition,hq,0.06950402931054438,0.03791045989224669,0.06950402931054438,1.0,0.0,0.0,positive
reasoning_B,B,HQ + B,raw_family,has_prior_ipo,hq,0.07476522153105898,0.022344031322287905,0.07476522153105898,1.0,0.0,0.0,positive
reasoning_B,B,HQ + B,raw_family,industry_alignment,hq,0.20173843769407554,0.03583033037026857,0.20173843769407554,1.0,0.0,0.0,positive
reasoning_B,B,HQ + B,raw_family,industry_pivot_count,hq,-0.06889814327740051,0.03648096390662313,0.06889814327740051,0.0,1.0,0.0,negative
reasoning_B,B,HQ + B,raw_family,industry_prestige_penalty,hq,0.08162032161506146,0.02932024498419539,0.08162032161506146,1.0,0.0,0.0,positive
reasoning_B,B,HQ + B,raw_family,is_serial_founder,hq,-0.16955278210634328,0.10429331849349374,0.16955278210634328,0.0,1.0,0.0,negative
reasoning_B,B,HQ + B,raw_family,longest_founding_tenure,hq,-0.12175736451853982,0.11864994192788916,0.14442096166780594,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_B,B,HQ + B,raw_family,max_company_size_before_founding,hq,0.06980578603510776,0.07863121090879953,0.09607856863885707,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_B,B,HQ + B,raw_family,max_seniority_reached,hq,0.21708985608423553,0.07281341031183347,0.21708985608423553,1.0,0.0,0.0,positive
reasoning_B,B,HQ + B,raw_family,persistence_score,hq,0.014499514019860346,0.09823342757698428,0.0730793864451497,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_B,B,HQ + B,raw_family,prestige_sacrifice_score,hq,0.11755412930669183,0.09605991462555549,0.12046902723206898,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_B,B,HQ + B,raw_family,prestige_x_relevance,hq,0.058554241317682894,0.09275306242627547,0.09170362837493717,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_B,B,HQ + B,raw_family,repeat_founding_gap,hq,0.021109309065269477,0.04756690578206101,0.041848239130489004,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_B,B,HQ + B,raw_family,restlessness_score,hq,-0.08303981910794002,0.07354800103249116,0.090280698792785,0.1111111111111111,0.8888888888888888,0.1111111111111111,negative
reasoning_B,B,HQ + B,raw_family,sacrifice_x_serial,hq,0.15399179762253312,0.10744948458321392,0.15579723085207048,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_B,B,HQ + B,raw_family,seniority_is_monotone,hq,-0.05110047364004534,0.0533167944348067,0.06642920002455568,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_B,B,HQ + B,raw_family,stem_flag,hq,0.04946222885311578,0.07661378144717246,0.07500357276210409,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_B,B,HQ + B,raw_family,total_inferred_experience,hq,-0.29802669728019676,0.1422819232943702,0.29802669728019676,0.0,1.0,0.0,negative
reasoning_B,B,HQ + B,raw_family,years_in_large_company,hq,0.14564617845332065,0.018644952648296895,0.14564617845332065,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,augmentation_track,C_evidence_support_rating,reasoning,0.24243855694340907,0.0,0.24243855694340907,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,augmentation_track,C_latent_risk,reasoning,0.3070945005422559,0.14301610776089102,0.3108806791408073,0.8571428571428571,0.14285714285714285,0.14285714285714285,positive
reasoning_C,C,HQ + C,augmentation_track,C_latent_strength,reasoning,0.30212565841736627,0.10241439708570041,0.30212565841736627,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,augmentation_track,best_degree_prestige,hq,0.14376980838908465,0.04306532895177697,0.14376980838908465,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,augmentation_track,comfort_index,hq,0.056280046894795294,0.042060582857302006,0.06563212245431767,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_C,C,HQ + C,augmentation_track,company_size_is_growing,hq,0.02354827556465015,0.05116978356868533,0.049674714744335276,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_C,C,HQ + C,augmentation_track,degree_level,hq,-0.09884820161408904,0.03760451109577232,0.09884820161408904,0.0,1.0,0.0,negative
reasoning_C,C,HQ + C,augmentation_track,edu_prestige_tier,hq,0.14376980838908465,0.04306532895177697,0.14376980838908465,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,augmentation_track,exit_count,hq,0.09273212866467141,0.03433506292427208,0.09273212866467141,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,augmentation_track,exit_x_serial,hq,0.028577675983554224,0.08044682084548434,0.06168653155586606,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_C,C,HQ + C,augmentation_track,field_relevance_score,hq,-0.016642608519020306,0.04570186562855183,0.04061583869185829,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_C,C,HQ + C,augmentation_track,founding_role_count,hq,-0.023290633818904054,0.1263150059864244,0.10388658625380692,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_C,C,HQ + C,augmentation_track,founding_timing,hq,0.012258242317581824,0.1262925772226103,0.10875557674502133,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_C,C,HQ + C,augmentation_track,has_prior_acquisition,hq,0.07286263526140203,0.03888637205134733,0.07286263526140203,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,augmentation_track,has_prior_ipo,hq,0.07733506426365087,0.022245930519105447,0.07733506426365087,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,augmentation_track,industry_alignment,hq,0.2034813898856444,0.03653365667423614,0.2034813898856444,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,augmentation_track,industry_pivot_count,hq,-0.06838812655471516,0.037253399991212494,0.06838812655471516,0.0,1.0,0.0,negative
reasoning_C,C,HQ + C,augmentation_track,industry_prestige_penalty,hq,0.08262193034845566,0.029302537772145767,0.08262193034845566,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,augmentation_track,is_serial_founder,hq,-0.17031967291909403,0.10895333000973767,0.17031967291909403,0.0,1.0,0.0,negative
reasoning_C,C,HQ + C,augmentation_track,longest_founding_tenure,hq,-0.11398839066768751,0.11612911291007373,0.1382044443820114,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_C,C,HQ + C,augmentation_track,max_company_size_before_founding,hq,0.07293855092704411,0.07608122039144796,0.09524786879528511,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_C,C,HQ + C,augmentation_track,max_seniority_reached,hq,0.2154085574231292,0.07367095367860478,0.2154085574231292,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,augmentation_track,persistence_score,hq,0.01570333153013939,0.09764179885008457,0.07358389893225598,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_C,C,HQ + C,augmentation_track,prestige_sacrifice_score,hq,0.11699327057492691,0.09537305183010174,0.11952687000021517,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_C,C,HQ + C,augmentation_track,prestige_x_relevance,hq,0.06975984705997779,0.08812385898663831,0.09330398493050539,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_C,C,HQ + C,augmentation_track,repeat_founding_gap,hq,0.01402406525654769,0.04787494391891129,0.03884951477942894,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_C,C,HQ + C,augmentation_track,restlessness_score,hq,-0.08092614011941718,0.07072381139634684,0.08584746483973847,0.1111111111111111,0.8888888888888888,0.1111111111111111,negative
reasoning_C,C,HQ + C,augmentation_track,sacrifice_x_serial,hq,0.15520386034042544,0.11324690299024803,0.15829161743819553,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_C,C,HQ + C,augmentation_track,seniority_is_monotone,hq,-0.049767052535702135,0.05155001691373283,0.06477484909648569,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_C,C,HQ + C,augmentation_track,stem_flag,hq,0.05159931738454972,0.07710678094210775,0.07526077466115852,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_C,C,HQ + C,augmentation_track,total_inferred_experience,hq,-0.30278098641757384,0.15030507518694308,0.30278098641757384,0.0,1.0,0.0,negative
reasoning_C,C,HQ + C,augmentation_track,years_in_large_company,hq,0.14757328903936218,0.01961675691112993,0.14757328903936218,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,competition_track,C_evidence_support_rating,reasoning,0.24708746819067187,0.0,0.24708746819067187,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,competition_track,C_latent_risk,reasoning,0.30564958022413047,0.142437484086652,0.30961126181178406,0.8571428571428571,0.14285714285714285,0.14285714285714285,positive
reasoning_C,C,HQ + C,competition_track,C_latent_strength,reasoning,0.3005030944980975,0.10322982700866361,0.3005030944980975,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,competition_track,best_degree_prestige,hq,0.14293527632759537,0.043293801091846745,0.14293527632759537,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,competition_track,comfort_index,hq,0.05579996023641679,0.042170571381879476,0.06527087230270798,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_C,C,HQ + C,competition_track,company_size_is_growing,hq,0.023368847891591098,0.05165125465909889,0.04966566271342215,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_C,C,HQ + C,competition_track,degree_level,hq,-0.09911250034174217,0.036450792142130074,0.09911250034174217,0.0,1.0,0.0,negative
reasoning_C,C,HQ + C,competition_track,edu_prestige_tier,hq,0.14293527632759537,0.043293801091846745,0.14293527632759537,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,competition_track,exit_count,hq,0.19221653566122102,0.07462616092938255,0.19221653566122102,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,competition_track,exit_x_serial,hq,0.05174166446937023,0.08378288258102679,0.07083761345402877,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_C,C,HQ + C,competition_track,field_relevance_score,hq,-0.01643970493576327,0.045393898591345495,0.03993896695467591,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_C,C,HQ + C,competition_track,founding_role_count,hq,-0.03460141256016306,0.13202229976355997,0.11370332638046114,0.3333333333333333,0.6666666666666666,0.3333333333333333,negative
reasoning_C,C,HQ + C,competition_track,founding_timing,hq,-0.01496617417750288,0.10478646805475074,0.0915042884094429,0.5,0.5,0.5,none
reasoning_C,C,HQ + C,competition_track,has_prior_ipo,hq,0.0678674497869707,0.00998682558411135,0.0678674497869707,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,competition_track,industry_alignment,hq,0.20317783477531048,0.03688216356700419,0.20317783477531048,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,competition_track,industry_pivot_count,hq,-0.0683997151397153,0.03694896167067564,0.0683997151397153,0.0,1.0,0.0,negative
reasoning_C,C,HQ + C,competition_track,industry_prestige_penalty,hq,0.08373039907358357,0.02877652694089387,0.08373039907358357,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,competition_track,is_serial_founder,hq,-0.16269452573741433,0.11665183779160888,0.16269452573741433,0.0,1.0,0.0,negative
reasoning_C,C,HQ + C,competition_track,longest_founding_tenure,hq,-0.1181215975851333,0.12116536761573618,0.14368784010078633,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_C,C,HQ + C,competition_track,max_company_size_before_founding,hq,0.07046912725598695,0.07508515220558289,0.09375018846728506,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_C,C,HQ + C,competition_track,max_seniority_reached,hq,0.21632987778676713,0.0740255452144335,0.21632987778676713,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,competition_track,persistence_score,hq,0.016743031594790295,0.0998232320166617,0.07566063430154245,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_C,C,HQ + C,competition_track,prestige_sacrifice_score,hq,0.11939926405464894,0.09425245955584698,0.12136263855856372,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_C,C,HQ + C,competition_track,prestige_x_relevance,hq,0.07217307618886623,0.0886760662406141,0.09428639906793107,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_C,C,HQ + C,competition_track,repeat_founding_gap,hq,0.013980345376806686,0.04790193869193077,0.03817107896867256,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_C,C,HQ + C,competition_track,restlessness_score,hq,-0.0805989956011101,0.0704678553158898,0.08573730414764019,0.1111111111111111,0.8888888888888888,0.1111111111111111,negative
reasoning_C,C,HQ + C,competition_track,sacrifice_x_serial,hq,0.15453057900027478,0.11259696358785845,0.15794158145566858,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_C,C,HQ + C,competition_track,seniority_is_monotone,hq,-0.04981139120003533,0.051893673362402026,0.06510869812588861,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_C,C,HQ + C,competition_track,stem_flag,hq,0.05045951515048159,0.07581241680272409,0.07407865266517047,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_C,C,HQ + C,competition_track,total_inferred_experience,hq,-0.2765342404348176,0.14781277169034066,0.2765342404348176,0.0,1.0,0.0,negative
reasoning_C,C,HQ + C,competition_track,years_in_large_company,hq,0.14876510349146407,0.017216677765035344,0.14876510349146407,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,raw_family,C_evidence_support_rating,reasoning,0.04715639906590811,0.10502857989234586,0.09055203714266298,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_C,C,HQ + C,raw_family,C_latent_risk,reasoning,0.3019930912680456,0.10173705945045577,0.3019930912680456,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,raw_family,C_latent_strength,reasoning,0.2845643146357787,0.12018174681182657,0.2845643146357787,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,raw_family,best_degree_prestige,hq,0.14423659705252323,0.042028589164423744,0.14423659705252323,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,raw_family,comfort_index,hq,0.05634840249217375,0.04130661253560452,0.06570047805169607,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_C,C,HQ + C,raw_family,company_size_is_growing,hq,0.02443931731153319,0.051182679003956774,0.05032181365333241,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_C,C,HQ + C,raw_family,degree_level,hq,-0.10044802835284194,0.03935587058003389,0.10044802835284194,0.0,1.0,0.0,negative
reasoning_C,C,HQ + C,raw_family,edu_prestige_tier,hq,0.14423659705252323,0.042028589164423744,0.14423659705252323,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,raw_family,exit_count,hq,0.09298936557136135,0.03419843351181707,0.09298936557136135,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,raw_family,exit_x_serial,hq,0.02818112373357581,0.07990159857652328,0.06129272695592931,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_C,C,HQ + C,raw_family,field_relevance_score,hq,-0.016534110373445647,0.04478257528606937,0.039023762550590445,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_C,C,HQ + C,raw_family,founding_role_count,hq,-0.02688537367846464,0.12764170109420256,0.10522892059738148,0.4444444444444444,0.5555555555555556,0.4444444444444444,negative
reasoning_C,C,HQ + C,raw_family,founding_timing,hq,0.012339792768226884,0.12782502579105606,0.11046483844636418,0.4444444444444444,0.5555555555555556,0.4444444444444444,negative
reasoning_C,C,HQ + C,raw_family,has_prior_acquisition,hq,0.07269924991956439,0.03910100077009032,0.07269924991956439,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,raw_family,has_prior_ipo,hq,0.07844991413290836,0.02278192206429471,0.07844991413290836,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,raw_family,industry_alignment,hq,0.20242837934459715,0.03715084360848346,0.20242837934459715,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,raw_family,industry_pivot_count,hq,-0.06710282321615452,0.03721001184116636,0.06710282321615452,0.0,1.0,0.0,negative
reasoning_C,C,HQ + C,raw_family,industry_prestige_penalty,hq,0.0823828046992982,0.02919654546110777,0.0823828046992982,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,raw_family,is_serial_founder,hq,-0.1672537811684811,0.107707065170898,0.1672537811684811,0.0,1.0,0.0,negative
reasoning_C,C,HQ + C,raw_family,longest_founding_tenure,hq,-0.11041293711834907,0.12083991920394056,0.14031456900881809,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_C,C,HQ + C,raw_family,max_company_size_before_founding,hq,0.07408031569952074,0.07437724827669048,0.0947234434260187,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_C,C,HQ + C,raw_family,max_seniority_reached,hq,0.21828213013211475,0.075269446103425,0.21828213013211475,1.0,0.0,0.0,positive
reasoning_C,C,HQ + C,raw_family,persistence_score,hq,0.013607641793065265,0.10115608298462939,0.07542518303044926,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_C,C,HQ + C,raw_family,prestige_sacrifice_score,hq,0.11637112526407573,0.09316798883630256,0.11753798178046587,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_C,C,HQ + C,raw_family,prestige_x_relevance,hq,0.0693532107088124,0.0870568395088271,0.0928433048351496,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_C,C,HQ + C,raw_family,repeat_founding_gap,hq,0.012901051399385997,0.04785967521823999,0.03859906013755002,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_C,C,HQ + C,raw_family,restlessness_score,hq,-0.08115796362295906,0.0699117400639184,0.08581175998577553,0.1111111111111111,0.8888888888888888,0.1111111111111111,negative
reasoning_C,C,HQ + C,raw_family,sacrifice_x_serial,hq,0.15364768577088503,0.11171708712954001,0.15673544286865512,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_C,C,HQ + C,raw_family,seniority_is_monotone,hq,-0.049974455888982756,0.05154893432470178,0.06476618820540685,0.2222222222222222,0.7777777777777778,0.2222222222222222,negative
reasoning_C,C,HQ + C,raw_family,stem_flag,hq,0.05228984147901905,0.07634849244392704,0.07527590755979845,0.6666666666666666,0.3333333333333333,0.3333333333333333,positive
reasoning_C,C,HQ + C,raw_family,total_inferred_experience,hq,-0.30547359800820995,0.15066061613109957,0.30547359800820995,0.0,1.0,0.0,negative
reasoning_C,C,HQ + C,raw_family,years_in_large_company,hq,0.14856636123239073,0.01978011457716384,0.14856636123239073,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,augmentation_track,D_evidence_support_rating,reasoning,-0.620150428233164,0.09799404788139425,0.620150428233164,0.0,1.0,0.0,negative
reasoning_D,D,HQ + D,augmentation_track,D_overall_founder_quality,reasoning,0.7718929230407379,0.08049529628616042,0.7718929230407379,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,augmentation_track,best_degree_prestige,hq,0.15197912670378375,0.04298450437573336,0.15197912670378375,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,augmentation_track,comfort_index,hq,0.058106843035397385,0.04080769578359322,0.06618192363823588,0.8888888888888888,0.1111111111111111,0.1111111111111111,positive
reasoning_D,D,HQ + D,augmentation_track,company_size_is_growing,hq,0.022670036358815357,0.050930988313248694,0.049520522591028716,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
reasoning_D,D,HQ + D,augmentation_track,degree_level,hq,-0.09504367307829518,0.03738353715794219,0.09504367307829518,0.0,1.0,0.0,negative
reasoning_D,D,HQ + D,augmentation_track,edu_prestige_tier,hq,0.15197912670378375,0.04298450437573336,0.15197912670378375,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,augmentation_track,exit_count,hq,0.09064909703561971,0.03231437567110287,0.09064909703561971,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,augmentation_track,exit_x_serial,hq,0.028142537504750695,0.07330714301651714,0.05591660399081699,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_D,D,HQ + D,augmentation_track,field_relevance_score,hq,0.0003201935614923043,0.04380817101410164,0.0338115767204846,0.5555555555555556,0.4444444444444444,0.4444444444444444,positive
reasoning_D,D,HQ + D,augmentation_track,founding_role_count,hq,-0.02598542079326122,0.12735704351229543,0.10721697510050618,0.4444444444444444,0.5555555555555556,0.4444444444444444,negative
reasoning_D,D,HQ + D,augmentation_track,founding_timing,hq,-0.008570283108333255,0.12009268559959771,0.10499691773579022,0.4444444444444444,0.5555555555555556,0.4444444444444444,negative
reasoning_D,D,HQ + D,augmentation_track,has_prior_acquisition,hq,0.07285572784629815,0.0374286508689825,0.07285572784629815,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,augmentation_track,has_prior_ipo,hq,0.0715248406597623,0.023434148213489707,0.0715248406597623,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,augmentation_track,industry_alignment,hq,0.19523047203622598,0.03799556879116315,0.19523047203622598,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,augmentation_track,industry_pivot_count,hq,-0.08522345789988478,0.03817021292397831,0.08522345789988478,0.0,1.0,0.0,negative
reasoning_D,D,HQ + D,augmentation_track,industry_prestige_penalty,hq,0.0828226213418377,0.02828460826990886,0.0828226213418377,1.0,0.0,0.0,positive
reasoning_D,D,HQ + D,augmentation_track,is_serial_founder,hq,-0.1657103486388939,0.10560518083706194,0.1657103486388939,0.0,1.0,0.0,negative
reasoning_D,D,HQ + D,augmentation_track,longest_founding_tenure,hq,-0.13185058425665536,0.1134835600637796,0.14683959904707589,0.1111111111111111,0.8888888888888888,0.1111111111111111,negative
reasoning_D,D,HQ + D,augmentation_track,max_company_size_before_founding,hq,0.08298787082160815,0.07415606417915331,0.1005111096665155,0.7777777777777778,0.2222222222222222,0.2222222222222222,positive
