family_id,family_label,family_display_label,route_group,route_label,evaluator_model,requested_n_components,actual_n_components,original_reasoning_feature_count,latent_feature_count,outer_split_id,repeat_index,fold_index,precision,recall,pr_auc,f0_5,threshold
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),xgb1,2.0,2,3,2,repeat_04_fold_02,4,2,0.2542372881355932,0.22727272727272727,0.185329079507879,0.24834437086092714,0.6800000000000002
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),logistic,,0,2,2,repeat_04_fold_02,4,2,0.27419354838709675,0.12878787878787878,0.1855742784934802,0.2236842105263158,0.33
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),xgb1,,0,2,2,repeat_04_fold_02,4,2,0.24,0.22727272727272727,0.18516028998354886,0.23734177215189872,0.6600000000000001
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),logistic,1.0,1,2,1,repeat_04_fold_02,4,2,0.26865671641791045,0.13636363636363635,0.18156404423797362,0.225,0.29000000000000004
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),xgb1,1.0,1,2,1,repeat_04_fold_02,4,2,0.30120481927710846,0.1893939393939394,0.1845910072498156,0.26939655172413796,0.7200000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),logistic,2.0,2,2,2,repeat_04_fold_02,4,2,0.26153846153846155,0.12878787878787878,0.18535044692151154,0.21683673469387754,0.32000000000000006
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),xgb1,2.0,2,2,2,repeat_04_fold_02,4,2,0.26851851851851855,0.2196969696969697,0.19096292078024404,0.2570921985815603,0.6800000000000002
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),logistic,,0,3,3,repeat_04_fold_02,4,2,0.2777777777777778,0.15151515151515152,0.1690421544999628,0.23809523809523808,0.26000000000000006
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),xgb1,,0,3,3,repeat_04_fold_02,4,2,0.2804878048780488,0.17424242424242425,0.17954913289310792,0.25,0.7100000000000002
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),logistic,1.0,1,3,1,repeat_04_fold_02,4,2,0.25806451612903225,0.12121212121212122,0.17440674674949908,0.21052631578947367,0.29000000000000004
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),xgb1,1.0,1,3,1,repeat_04_fold_02,4,2,0.20812182741116753,0.3106060606060606,0.17701434341690148,0.22282608695652173,0.6200000000000001
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),logistic,,0,6,6,repeat_04_fold_02,4,2,0.2872340425531915,0.20454545454545456,0.19397131633602677,0.265748031496063,0.22000000000000003
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),xgb1,,0,6,6,repeat_04_fold_02,4,2,0.2823529411764706,0.18181818181818182,0.1821410793706999,0.2542372881355932,0.7100000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),logistic,2.0,2,6,2,repeat_04_fold_02,4,2,0.2903225806451613,0.20454545454545456,0.19323458872629856,0.26785714285714285,0.22000000000000003
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),xgb1,2.0,2,6,2,repeat_04_fold_02,4,2,0.29464285714285715,0.25,0.20156861879779486,0.28448275862068967,0.6900000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),logistic,3.0,3,6,3,repeat_04_fold_02,4,2,0.3111111111111111,0.21212121212121213,0.19314761118510632,0.2845528455284553,0.23000000000000004
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),xgb1,3.0,3,6,3,repeat_04_fold_02,4,2,0.2740740740740741,0.2803030303030303,0.20462840472688792,0.27529761904761907,0.6700000000000002
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),logistic,,0,5,5,repeat_04_fold_03,4,3,0.35185185185185186,0.2878787878787879,0.23231361076603957,0.33687943262411346,0.26000000000000006
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),xgb1,,0,5,5,repeat_04_fold_03,4,3,0.3333333333333333,0.2878787878787879,0.23919059068320364,0.3231292517006803,0.7300000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),logistic,2.0,2,5,2,repeat_04_fold_03,4,3,0.3063063063063063,0.25757575757575757,0.22622389905490836,0.2951388888888889,0.24000000000000005
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),xgb1,2.0,2,5,2,repeat_04_fold_03,4,3,0.3333333333333333,0.2803030303030303,0.23498077114837748,0.3211805555555556,0.7600000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),logistic,3.0,3,5,3,repeat_04_fold_03,4,3,0.3333333333333333,0.25,0.23213548126945407,0.3125,0.27
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),xgb1,3.0,3,5,3,repeat_04_fold_03,4,3,0.36046511627906974,0.23484848484848486,0.23873925362271875,0.32563025210084034,0.8200000000000002
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),logistic,,0,2,2,repeat_04_fold_03,4,3,0.30303030303030304,0.15151515151515152,0.1753977596958085,0.25252525252525254,0.24000000000000005
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),xgb1,,0,2,2,repeat_04_fold_03,4,3,0.2916666666666667,0.10606060606060606,0.1760282067647655,0.21604938271604937,0.7800000000000001
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),logistic,1.0,1,2,1,repeat_04_fold_03,4,3,0.32075471698113206,0.12878787878787878,0.17432864902660233,0.24709302325581395,0.26000000000000006
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),xgb1,1.0,1,2,1,repeat_04_fold_03,4,3,0.30612244897959184,0.11363636363636363,0.17516232877403934,0.22865853658536586,0.7800000000000001
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),logistic,2.0,2,2,2,repeat_04_fold_03,4,3,0.2616822429906542,0.21212121212121213,0.17527690037967003,0.25,0.19
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),xgb1,2.0,2,2,2,repeat_04_fold_03,4,3,0.30434782608695654,0.1590909090909091,0.17643214087461415,0.25735294117647056,0.7300000000000002
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),logistic,,0,3,3,repeat_04_fold_03,4,3,0.3076923076923077,0.12121212121212122,0.18117679050788782,0.23529411764705882,0.27
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),xgb1,,0,3,3,repeat_04_fold_03,4,3,0.2916666666666667,0.10606060606060606,0.18030167359285681,0.21604938271604937,0.7800000000000001
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),logistic,2.0,2,3,2,repeat_04_fold_03,4,3,0.32608695652173914,0.11363636363636363,0.18126342262993816,0.23734177215189872,0.31000000000000005
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),xgb1,2.0,2,3,2,repeat_04_fold_03,4,3,0.23129251700680273,0.25757575757575757,0.19189382922957007,0.2361111111111111,0.6500000000000001
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),logistic,,0,2,2,repeat_04_fold_03,4,3,0.3333333333333333,0.11363636363636363,0.18546128919930574,0.2403846153846154,0.31000000000000005
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),xgb1,,0,2,2,repeat_04_fold_03,4,3,0.25925925925925924,0.21212121212121213,0.18277054381525448,0.24822695035460993,0.6800000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),logistic,1.0,1,2,1,repeat_04_fold_03,4,3,0.3191489361702128,0.11363636363636363,0.17715595160204914,0.234375,0.30000000000000004
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),xgb1,1.0,1,2,1,repeat_04_fold_03,4,3,0.27906976744186046,0.09090909090909091,0.18142169077336837,0.19736842105263158,0.8000000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),logistic,2.0,2,2,2,repeat_04_fold_03,4,3,0.3333333333333333,0.11363636363636363,0.1859685151371114,0.2403846153846154,0.31000000000000005
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),xgb1,2.0,2,2,2,repeat_04_fold_03,4,3,0.3246753246753247,0.1893939393939394,0.1910448168306293,0.2840909090909091,0.7200000000000002
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),logistic,,0,3,3,repeat_04_fold_03,4,3,0.3,0.13636363636363635,0.17396426340458426,0.24193548387096775,0.24000000000000005
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),xgb1,,0,3,3,repeat_04_fold_03,4,3,0.3103448275862069,0.13636363636363635,0.17490610458639877,0.24725274725274726,0.7600000000000002
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),logistic,1.0,1,3,1,repeat_04_fold_03,4,3,0.3050847457627119,0.13636363636363635,0.17506976018838394,0.24456521739130435,0.24000000000000005
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),xgb1,1.0,1,3,1,repeat_04_fold_03,4,3,0.3,0.13636363636363635,0.1741207390471159,0.24193548387096775,0.7500000000000002
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),logistic,,0,6,6,repeat_04_fold_03,4,3,0.2909090909090909,0.24242424242424243,0.18408104444494922,0.27972027972027974,0.2
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),xgb1,,0,6,6,repeat_04_fold_03,4,3,0.2727272727272727,0.09090909090909091,0.17836588219397026,0.19480519480519481,0.7900000000000001
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),logistic,2.0,2,6,2,repeat_04_fold_03,4,3,0.2857142857142857,0.21212121212121213,0.17830610758314938,0.26717557251908397,0.21000000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),xgb1,2.0,2,6,2,repeat_04_fold_03,4,3,0.24666666666666667,0.2803030303030303,0.18507773179786058,0.2527322404371585,0.6400000000000001
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),logistic,3.0,3,6,3,repeat_04_fold_03,4,3,0.2882882882882883,0.24242424242424243,0.18368981169985754,0.2777777777777778,0.2
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),xgb1,3.0,3,6,3,repeat_04_fold_03,4,3,0.2222222222222222,0.2878787878787879,0.1897283623022566,0.23284313725490197,0.6300000000000001
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),logistic,,0,5,5,repeat_05_fold_01,5,1,0.3229166666666667,0.23484848484848486,0.2544433251109704,0.3003875968992248,0.26000000000000006
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),xgb1,,0,5,5,repeat_05_fold_01,5,1,0.2620689655172414,0.2878787878787879,0.2318991735093758,0.26685393258426965,0.6700000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),logistic,2.0,2,5,2,repeat_05_fold_01,5,1,0.34523809523809523,0.2196969696969697,0.2599873999914754,0.30982905982905984,0.28
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),xgb1,2.0,2,5,2,repeat_05_fold_01,5,1,0.3269230769230769,0.25757575757575757,0.2531438206034099,0.3102189781021898,0.7600000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),logistic,3.0,3,5,3,repeat_05_fold_01,5,1,0.32038834951456313,0.25,0.2529174437586503,0.30330882352941174,0.25000000000000006
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),xgb1,3.0,3,5,3,repeat_05_fold_01,5,1,0.3142857142857143,0.3333333333333333,0.2533584254757906,0.3179190751445087,0.7100000000000002
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),logistic,,0,2,2,repeat_05_fold_01,5,1,0.2653061224489796,0.09848484848484848,0.19744378158505915,0.19817073170731708,0.28
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),xgb1,,0,2,2,repeat_05_fold_01,5,1,0.2565789473684211,0.29545454545454547,0.18035320976764613,0.2635135135135135,0.6300000000000001
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),logistic,1.0,1,2,1,repeat_05_fold_01,5,1,0.2641509433962264,0.10606060606060606,0.19535070605319726,0.20348837209302326,0.24000000000000005
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),xgb1,1.0,1,2,1,repeat_05_fold_01,5,1,0.2545454545454545,0.10606060606060606,0.18088211551501196,0.19886363636363635,0.7700000000000002
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),logistic,2.0,2,2,2,repeat_05_fold_01,5,1,0.2653061224489796,0.09848484848484848,0.19733758177410535,0.19817073170731708,0.30000000000000004
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),xgb1,2.0,2,2,2,repeat_05_fold_01,5,1,0.25,0.09090909090909091,0.18358239265324885,0.18518518518518517,0.7900000000000001
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),logistic,,0,3,3,repeat_05_fold_01,5,1,0.2553191489361702,0.09090909090909091,0.1979098643073624,0.1875,0.32000000000000006
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),xgb1,,0,3,3,repeat_05_fold_01,5,1,0.2553191489361702,0.09090909090909091,0.18043989811409838,0.1875,0.8600000000000002
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),logistic,2.0,2,3,2,repeat_05_fold_01,5,1,0.2708333333333333,0.09848484848484848,0.1995918793507762,0.2006172839506173,0.31000000000000005
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),xgb1,2.0,2,3,2,repeat_05_fold_01,5,1,0.2553191489361702,0.09090909090909091,0.19615219127667927,0.1875,0.8800000000000002
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),logistic,,0,2,2,repeat_05_fold_01,5,1,0.27450980392156865,0.10606060606060606,0.19674403834350776,0.20833333333333334,0.28
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),xgb1,,0,2,2,repeat_05_fold_01,5,1,0.25210084033613445,0.22727272727272727,0.18542539660171803,0.24671052631578946,0.6700000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),logistic,1.0,1,2,1,repeat_05_fold_01,5,1,0.2727272727272727,0.11363636363636363,0.19424413620829806,0.21306818181818182,0.24000000000000005
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),xgb1,1.0,1,2,1,repeat_05_fold_01,5,1,0.25210084033613445,0.22727272727272727,0.18463306877569152,0.24671052631578946,0.6700000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),logistic,2.0,2,2,2,repeat_05_fold_01,5,1,0.28,0.10606060606060606,0.19663914356794945,0.21084337349397592,0.29000000000000004
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),xgb1,2.0,2,2,2,repeat_05_fold_01,5,1,0.2727272727272727,0.25,0.18940113842172882,0.26785714285714285,0.6700000000000002
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),logistic,,0,3,3,repeat_05_fold_01,5,1,0.28,0.10606060606060606,0.19052219869525724,0.21084337349397592,0.26000000000000006
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),xgb1,,0,3,3,repeat_05_fold_01,5,1,0.24666666666666667,0.2803030303030303,0.17882810208599803,0.2527322404371585,0.6300000000000001
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),logistic,1.0,1,3,1,repeat_05_fold_01,5,1,0.2553191489361702,0.09090909090909091,0.1945482719122575,0.1875,0.31000000000000005
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),xgb1,1.0,1,3,1,repeat_05_fold_01,5,1,0.2553191489361702,0.09090909090909091,0.17961202873232157,0.1875,0.8100000000000002
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),logistic,,0,6,6,repeat_05_fold_01,5,1,0.2553191489361702,0.09090909090909091,0.20440257072896803,0.1875,0.36000000000000004
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),xgb1,,0,6,6,repeat_05_fold_01,5,1,0.2553191489361702,0.09090909090909091,0.1842547952436056,0.1875,0.8300000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),logistic,2.0,2,6,2,repeat_05_fold_01,5,1,0.2553191489361702,0.09090909090909091,0.20988617429654702,0.1875,0.4100000000000001
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),xgb1,2.0,2,6,2,repeat_05_fold_01,5,1,0.23834196891191708,0.3484848484848485,0.20105801962014386,0.25442477876106195,0.6100000000000001
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),logistic,3.0,3,6,3,repeat_05_fold_01,5,1,0.2553191489361702,0.09090909090909091,0.2046698713926129,0.1875,0.38000000000000006
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),xgb1,3.0,3,6,3,repeat_05_fold_01,5,1,0.25405405405405407,0.3560606060606061,0.20535507096267142,0.2694954128440367,0.6100000000000001
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),logistic,,0,5,5,repeat_05_fold_02,5,2,0.3137254901960784,0.24242424242424243,0.22308041821708632,0.2962962962962963,0.31000000000000005
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),xgb1,,0,5,5,repeat_05_fold_02,5,2,0.2919254658385093,0.3560606060606061,0.23115595084412827,0.30283505154639173,0.6900000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),logistic,2.0,2,5,2,repeat_05_fold_02,5,2,0.30952380952380953,0.19696969696969696,0.21207094394998233,0.2777777777777778,0.34
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),xgb1,2.0,2,5,2,repeat_05_fold_02,5,2,0.2980132450331126,0.3409090909090909,0.2265022519010504,0.30570652173913043,0.7300000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),logistic,3.0,3,5,3,repeat_05_fold_02,5,2,0.32038834951456313,0.25,0.2223655437833073,0.30330882352941174,0.30000000000000004
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),xgb1,3.0,3,5,3,repeat_05_fold_02,5,2,0.29133858267716534,0.2803030303030303,0.23229457790100033,0.2890625,0.7800000000000001
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),logistic,,0,2,2,repeat_05_fold_02,5,2,0.32075471698113206,0.12878787878787878,0.1621098618751123,0.24709302325581395,0.29000000000000004
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),xgb1,,0,2,2,repeat_05_fold_02,5,2,0.17222222222222222,0.23484848484848486,0.16752043012810355,0.18192488262910797,0.6400000000000001
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),logistic,1.0,1,2,1,repeat_05_fold_02,5,2,0.18404907975460122,0.22727272727272727,0.15929600201164953,0.1913265306122449,0.17000000000000004
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),xgb1,1.0,1,2,1,repeat_05_fold_02,5,2,0.20535714285714285,0.17424242424242425,0.16747756931694802,0.19827586206896552,0.6900000000000002
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),logistic,2.0,2,2,2,repeat_05_fold_02,5,2,0.15261044176706828,0.2878787878787879,0.16195199491621645,0.16843971631205673,0.14
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),xgb1,2.0,2,2,2,repeat_05_fold_02,5,2,0.17391304347826086,0.24242424242424243,0.16824099776862084,0.18433179723502305,0.6400000000000001
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),logistic,,0,3,3,repeat_05_fold_02,5,2,0.1827956989247312,0.25757575757575757,0.16194438772754016,0.19406392694063926,0.16000000000000003
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),xgb1,,0,3,3,repeat_05_fold_02,5,2,0.296875,0.14393939393939395,0.17202015912934027,0.24484536082474226,0.7400000000000002
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),logistic,2.0,2,3,2,repeat_05_fold_02,5,2,0.1881720430107527,0.26515151515151514,0.16318149612941343,0.1997716894977169,0.16000000000000003
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),xgb1,2.0,2,3,2,repeat_05_fold_02,5,2,0.2222222222222222,0.22727272727272727,0.17241273040342892,0.22321428571428573,0.6700000000000002
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),logistic,,0,2,2,repeat_05_fold_02,5,2,0.1708542713567839,0.25757575757575757,0.16438679585790553,0.18318965517241378,0.16000000000000003
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),xgb1,,0,2,2,repeat_05_fold_02,5,2,0.19047619047619047,0.3333333333333333,0.17580968238163436,0.20833333333333334,0.6000000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),logistic,1.0,1,2,1,repeat_05_fold_02,5,2,0.18032786885245902,0.25,0.16320337241854546,0.1909722222222222,0.16000000000000003
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),xgb1,1.0,1,2,1,repeat_05_fold_02,5,2,0.1839080459770115,0.24242424242424243,0.1756983083960422,0.1932367149758454,0.6400000000000001
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),logistic,2.0,2,2,2,repeat_05_fold_02,5,2,0.17,0.25757575757575757,0.1641996158351115,0.18240343347639484,0.16000000000000003
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),xgb1,2.0,2,2,2,repeat_05_fold_02,5,2,0.1925133689839572,0.2727272727272727,0.17716627177283678,0.20454545454545456,0.6300000000000001
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),logistic,,0,3,3,repeat_05_fold_02,5,2,0.3111111111111111,0.10606060606060606,0.15580179689374035,0.22435897435897437,0.33
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),xgb1,,0,3,3,repeat_05_fold_02,5,2,0.18407960199004975,0.2803030303030303,0.16871693067282212,0.19764957264957264,0.6200000000000001
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),logistic,1.0,1,3,1,repeat_05_fold_02,5,2,0.30612244897959184,0.11363636363636363,0.16035589475303053,0.22865853658536586,0.29000000000000004
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),xgb1,1.0,1,3,1,repeat_05_fold_02,5,2,0.1813186813186813,0.25,0.1689443996067775,0.19186046511627908,0.6400000000000001
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),logistic,,0,6,6,repeat_05_fold_02,5,2,0.23157894736842105,0.16666666666666666,0.1692229366273475,0.21484375,0.22000000000000003
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),xgb1,,0,6,6,repeat_05_fold_02,5,2,0.17674418604651163,0.2878787878787879,0.1710110767940184,0.19153225806451613,0.6100000000000001
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),logistic,2.0,2,6,2,repeat_05_fold_02,5,2,0.22549019607843138,0.17424242424242425,0.16312004155376075,0.21296296296296297,0.21000000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),xgb1,2.0,2,6,2,repeat_05_fold_02,5,2,0.2028985507246377,0.21212121212121213,0.17427174770747703,0.2046783625730994,0.6600000000000001
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),logistic,3.0,3,6,3,repeat_05_fold_02,5,2,0.24,0.13636363636363635,0.16830416140673082,0.20833333333333334,0.25000000000000006
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),xgb1,3.0,3,6,3,repeat_05_fold_02,5,2,0.2125984251968504,0.20454545454545456,0.17868456102438632,0.2109375,0.6700000000000002
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),logistic,,0,5,5,repeat_05_fold_03,5,3,0.3333333333333333,0.2803030303030303,0.21328205728668564,0.3211805555555556,0.29000000000000004
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),xgb1,,0,5,5,repeat_05_fold_03,5,3,0.2760416666666667,0.4015151515151515,0.22672137931609448,0.29444444444444445,0.6500000000000001
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),logistic,2.0,2,5,2,repeat_05_fold_03,5,3,0.3269230769230769,0.25757575757575757,0.2016130016435281,0.3102189781021898,0.30000000000000004
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),xgb1,2.0,2,5,2,repeat_05_fold_03,5,3,0.3,0.29545454545454547,0.20580532159307707,0.299079754601227,0.7700000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),logistic,3.0,3,5,3,repeat_05_fold_03,5,3,0.3275862068965517,0.2878787878787879,0.21411253574866657,0.3187919463087248,0.29000000000000004
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),xgb1,3.0,3,5,3,repeat_05_fold_03,5,3,0.25903614457831325,0.32575757575757575,0.21635535549146123,0.2701005025125628,0.7200000000000002
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),logistic,,0,2,2,repeat_05_fold_03,5,3,0.18181818181818182,0.16666666666666666,0.1661979339329819,0.17857142857142858,0.2
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),xgb1,,0,2,2,repeat_05_fold_03,5,3,0.2111111111111111,0.14393939393939395,0.15740594561396254,0.19308943089430894,0.7200000000000002
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),logistic,1.0,1,2,1,repeat_05_fold_03,5,3,0.23333333333333334,0.1590909090909091,0.16453971053009817,0.21341463414634146,0.24000000000000005
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),xgb1,1.0,1,2,1,repeat_05_fold_03,5,3,0.20652173913043478,0.14393939393939395,0.15657684165946695,0.19,0.7200000000000002
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),logistic,2.0,2,2,2,repeat_05_fold_03,5,3,0.1885245901639344,0.17424242424242425,0.16638307481645476,0.18548387096774194,0.2
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),xgb1,2.0,2,2,2,repeat_05_fold_03,5,3,0.19166666666666668,0.17424242424242425,0.15891587187794293,0.18790849673202614,0.6800000000000002
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),logistic,,0,3,3,repeat_05_fold_03,5,3,0.22549019607843138,0.17424242424242425,0.16472827036411136,0.21296296296296297,0.23000000000000004
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),xgb1,,0,3,3,repeat_05_fold_03,5,3,0.2222222222222222,0.18181818181818182,0.1610691861112909,0.2127659574468085,0.7000000000000002
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),logistic,2.0,2,3,2,repeat_05_fold_03,5,3,0.22115384615384615,0.17424242424242425,0.16484952936040506,0.20985401459854014,0.23000000000000004
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),xgb1,2.0,2,3,2,repeat_05_fold_03,5,3,0.19736842105263158,0.22727272727272727,0.16595937373624486,0.20270270270270271,0.6600000000000001
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),logistic,,0,2,2,repeat_05_fold_03,5,3,0.21428571428571427,0.1590909090909091,0.17798214693907438,0.20038167938931298,0.23000000000000004
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),xgb1,,0,2,2,repeat_05_fold_03,5,3,0.2336448598130841,0.1893939393939394,0.16389030041790442,0.22321428571428573,0.7000000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),logistic,1.0,1,2,1,repeat_05_fold_03,5,3,0.20833333333333334,0.15151515151515152,0.16760925322934664,0.1937984496124031,0.23000000000000004
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),xgb1,1.0,1,2,1,repeat_05_fold_03,5,3,0.23809523809523808,0.1893939393939394,0.16313909589320155,0.22644927536231885,0.7000000000000002
