track,feature_set_id,feature_set_label,grouping_spec_id,grouping_spec_label,grouping_scope_id,grouping_scope_label,feature_a,feature_b,same_cluster_frequency,split_count,expected_split_count
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,field_relevance_score,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,founding_role_count,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,founding_timing,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,has_prior_acquisition,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,has_prior_ipo,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,industry_alignment,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,industry_pivot_count,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,industry_prestige_penalty,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,is_serial_founder,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,longest_founding_tenure,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,max_company_size_before_founding,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,max_seniority_reached,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,persistence_score,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,prestige_sacrifice_score,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,prestige_x_relevance,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,repeat_founding_gap,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,restlessness_score,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,sacrifice_x_serial,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,seniority_is_monotone,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,stem_flag,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,total_inferred_experience,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_career_coherence,years_in_large_company,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,A_ownership_signal,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,A_scrappiness,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,A_trajectory_strength,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,B_evidence_support_rating,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,B_rubric_score,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,C_evidence_support_rating,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,C_latent_risk,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,C_latent_strength,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,D_evidence_support_rating,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,D_overall_founder_quality,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,E_evidence_support_rating,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,E_hidden_risk,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,E_hidden_upside,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,best_degree_prestige,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,comfort_index,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,company_size_is_growing,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,degree_level,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,edu_prestige_tier,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,exit_count,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,exit_x_serial,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,field_relevance_score,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,founding_role_count,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,founding_timing,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,has_prior_acquisition,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,has_prior_ipo,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,industry_alignment,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,industry_pivot_count,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,industry_prestige_penalty,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,is_serial_founder,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,longest_founding_tenure,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,max_company_size_before_founding,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,max_seniority_reached,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,persistence_score,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,prestige_sacrifice_score,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,prestige_x_relevance,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,repeat_founding_gap,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,restlessness_score,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,sacrifice_x_serial,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,seniority_is_monotone,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,stem_flag,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,total_inferred_experience,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_evidence_support_rating,years_in_large_company,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,A_scrappiness,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,A_trajectory_strength,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,B_evidence_support_rating,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,B_rubric_score,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,C_evidence_support_rating,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,C_latent_risk,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,C_latent_strength,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,D_evidence_support_rating,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,D_overall_founder_quality,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,E_evidence_support_rating,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,E_hidden_risk,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,E_hidden_upside,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,best_degree_prestige,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,comfort_index,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,company_size_is_growing,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,degree_level,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,edu_prestige_tier,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,exit_count,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,exit_x_serial,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,field_relevance_score,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,founding_role_count,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,founding_timing,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,has_prior_acquisition,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,has_prior_ipo,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,industry_alignment,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,industry_pivot_count,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,industry_prestige_penalty,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,is_serial_founder,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,longest_founding_tenure,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,max_company_size_before_founding,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,max_seniority_reached,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,persistence_score,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,prestige_sacrifice_score,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,prestige_x_relevance,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,repeat_founding_gap,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,restlessness_score,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,sacrifice_x_serial,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,seniority_is_monotone,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,stem_flag,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,total_inferred_experience,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_ownership_signal,years_in_large_company,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,A_trajectory_strength,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,B_evidence_support_rating,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,B_rubric_score,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,C_evidence_support_rating,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,C_latent_risk,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,C_latent_strength,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,D_evidence_support_rating,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,D_overall_founder_quality,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,E_evidence_support_rating,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,E_hidden_risk,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,E_hidden_upside,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,best_degree_prestige,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,comfort_index,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,company_size_is_growing,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,degree_level,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,edu_prestige_tier,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,exit_count,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,exit_x_serial,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,field_relevance_score,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,founding_role_count,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,founding_timing,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,has_prior_acquisition,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,has_prior_ipo,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,industry_alignment,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,industry_pivot_count,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,industry_prestige_penalty,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,is_serial_founder,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,longest_founding_tenure,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,max_company_size_before_founding,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,max_seniority_reached,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,persistence_score,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,prestige_sacrifice_score,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,prestige_x_relevance,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,repeat_founding_gap,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,restlessness_score,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,sacrifice_x_serial,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,seniority_is_monotone,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,stem_flag,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,total_inferred_experience,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_scrappiness,years_in_large_company,0.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_trajectory_strength,B_evidence_support_rating,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_trajectory_strength,B_rubric_score,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_trajectory_strength,C_evidence_support_rating,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_trajectory_strength,C_latent_risk,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_trajectory_strength,C_latent_strength,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_trajectory_strength,D_evidence_support_rating,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_trajectory_strength,D_overall_founder_quality,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_trajectory_strength,E_evidence_support_rating,1.0,48,48
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,total_groups_6,6 total groups,full_route,HQ + A+B+C+D+E,A_trajectory_strength,E_hidden_risk,1.0,48,48
