track,feature_set_id,feature_set_label,grouping_spec_id,grouping_spec_label,grouping_scope_id,grouping_scope_label,cluster_signature,representative_cluster_name,original_feature,source_family_id,source_family_label,feature_group,weight_mean,weight_std,abs_weight_mean,weight_sign_flip_rate,loading_mean,loading_std,abs_loading_mean,loading_sign_flip_rate,split_count
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,competition_grp_2,industry_prestige_penalty,HQ,HQ,hq,0.3338341967250724,0.04687932365178984,0.3338341967250724,0.0,0.25757153578703357,0.012371501776851724,0.25757153578703357,0.0,48
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,competition_grp_2,prestige_x_relevance,HQ,HQ,hq,0.5044140493751281,0.018696538948956124,0.5044140493751281,0.0,0.4953268610326617,0.004254407872550087,0.4953268610326617,0.0,48
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,competition_grp_2,stem_flag,HQ,HQ,hq,0.22592597912838777,0.03739801132441966,0.22592597912838777,0.0,0.3030226286361863,0.011913598053127843,0.3030226286361863,0.0,48
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,comfort_index,competition_grp_4,comfort_index,HQ,HQ,hq,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,48
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,company_size_is_growing | founding_role_count | founding_timing | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,company_size_is_growing,HQ,HQ,hq,-0.17606944186233198,0.06225886998123833,0.17606944186233198,0.0,-0.30724347670181373,0.05071699719695089,0.30724347670181373,0.0,9
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,company_size_is_growing | founding_role_count | founding_timing | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,founding_role_count,HQ,HQ,hq,0.0029211334254601058,0.07920426214157672,0.06972806649262696,0.4444444444444444,0.17639159040223468,0.09874706153257766,0.17639159040223468,0.0,9
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,company_size_is_growing | founding_role_count | founding_timing | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,founding_timing,HQ,HQ,hq,-0.019697103932871662,0.07599795751284659,0.05806912261738025,0.4444444444444444,0.28773987019502906,0.06864745690266388,0.28773987019502906,0.0,9
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,company_size_is_growing | founding_role_count | founding_timing | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,industry_pivot_count,HQ,HQ,hq,0.11373887114271995,0.05714190199704751,0.11373887114271995,0.0,0.35849372264126966,0.017109936361628348,0.35849372264126966,0.0,9
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,company_size_is_growing | founding_role_count | founding_timing | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,is_serial_founder,HQ,HQ,hq,0.0011672197616188727,0.06040009118497485,0.04533331585376711,0.3333333333333333,0.20050392707216128,0.09009670901036862,0.20050392707216128,0.0,9
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,company_size_is_growing | founding_role_count | founding_timing | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,longest_founding_tenure,HQ,HQ,hq,-0.16358635568907304,0.08615720291696148,0.16358635568907304,0.0,0.03667877355356705,0.10066302568638577,0.08471659916074173,0.4444444444444444,9
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,company_size_is_growing | founding_role_count | founding_timing | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,max_company_size_before_founding,HQ,HQ,hq,0.47991893086407916,0.06703368044671675,0.47991893086407916,0.0,0.5026583054816528,0.06596721691144476,0.5026583054816528,0.0,9
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,company_size_is_growing | founding_role_count | founding_timing | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,max_seniority_reached,HQ,HQ,hq,0.26705011209306934,0.08212107011822845,0.26705011209306934,0.0,0.2015571144966398,0.11008889821147763,0.2015571144966398,0.0,9
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,company_size_is_growing | founding_role_count | founding_timing | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,persistence_score,HQ,HQ,hq,-0.008218227777642303,0.11301928041529134,0.09859654552328195,0.3333333333333333,-0.09905028064410401,0.10758406833591387,0.1252152093851744,0.2222222222222222,9
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,company_size_is_growing | founding_role_count | founding_timing | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,prestige_sacrifice_score,HQ,HQ,hq,0.5662232450185161,0.026274610105787487,0.5662232450185161,0.0,0.5935902587683142,0.05895510131996602,0.5935902587683142,0.0,9
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,company_size_is_growing | founding_role_count | founding_timing | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,restlessness_score,HQ,HQ,hq,-0.01380803924447988,0.0376294268083559,0.03298946749888435,0.4444444444444444,0.24412179887615532,0.01918782071067511,0.24412179887615532,0.0,9
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,company_size_is_growing | founding_role_count | founding_timing | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,sacrifice_x_serial,HQ,HQ,hq,0.2993822008510436,0.07092512810043258,0.2993822008510436,0.0,0.3964378694927258,0.07323053351169863,0.3964378694927258,0.0,9
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,company_size_is_growing | founding_role_count | founding_timing | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,seniority_is_monotone,HQ,HQ,hq,-0.15713401002567917,0.0899233206303096,0.15713401002567917,0.0,-0.1481902662243539,0.07444230893739286,0.1481902662243539,0.0,9
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,company_size_is_growing | founding_role_count | founding_timing | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,total_inferred_experience,HQ,HQ,hq,-0.08388860887251758,0.07609781692822178,0.08678706862672755,0.1111111111111111,0.25526079288236253,0.06741684743182166,0.25526079288236253,0.0,9
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,company_size_is_growing | founding_role_count | founding_timing | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,years_in_large_company,HQ,HQ,hq,0.3243987484047832,0.06723816905636092,0.3243987484047832,0.0,0.34305018485624367,0.0569274729708297,0.34305018485624367,0.0,9
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,company_size_is_growing | seniority_is_monotone,competition_grp_3,company_size_is_growing,HQ,HQ,hq,0.7556666692739272,0.22154667419272359,0.7665523030502341,0.02564102564102564,0.751489664525676,0.15661687070665745,0.751489664525676,0.0,39
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,company_size_is_growing | seniority_is_monotone,competition_grp_3,seniority_is_monotone,HQ,HQ,hq,0.5697084891574272,0.23519607455172645,0.5697084891574272,0.0,0.6398677702239325,0.14399167719491948,0.6398677702239325,0.0,39
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,exit_count | exit_x_serial | has_prior_acquisition | has_prior_ipo,competition_grp_6,exit_count,HQ,HQ,hq,0.5803845263107785,0.014382489863916888,0.5803845263107785,0.0,0.5794632781492952,0.003378973356011342,0.5794632781492952,0.0,48
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,exit_count | exit_x_serial | has_prior_acquisition | has_prior_ipo,competition_grp_6,exit_x_serial,HQ,HQ,hq,0.5176222613821495,0.033615302666268186,0.5176222613821495,0.0,0.5432114624174429,0.004983339563655575,0.5432114624174429,0.0,48
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,exit_count | exit_x_serial | has_prior_acquisition | has_prior_ipo,competition_grp_6,has_prior_acquisition,HQ,HQ,hq,0.5063255559499852,0.03198747276357643,0.5063255559499852,0.0,0.525135158120772,0.012799606767393947,0.525135158120772,0.0,48
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,exit_count | exit_x_serial | has_prior_acquisition | has_prior_ipo,competition_grp_6,has_prior_ipo,HQ,HQ,hq,0.36412509232223456,0.0625164112219519,0.36412509232223456,0.0,0.31420240497334473,0.03384793143110912,0.31420240497334473,0.0,48
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,competition_grp_1,founding_role_count,HQ,HQ,hq,0.07480634681546057,0.07039764454442385,0.08635369772064753,0.20512820512820512,0.23893009596116913,0.06979262264897004,0.23893009596116913,0.0,39
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,competition_grp_1,founding_timing,HQ,HQ,hq,0.0281163450192767,0.07143008240099413,0.06365997133701742,0.2564102564102564,0.31837212231663414,0.03617091554077201,0.31837212231663414,0.0,39
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,competition_grp_1,industry_alignment,HQ,HQ,hq,0.4468843246974819,0.04850049649559507,0.4468843246974819,0.0,0.29416990655548547,0.041927590371987226,0.29416990655548547,0.0,39
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,competition_grp_1,industry_pivot_count,HQ,HQ,hq,0.1275280448608457,0.04745628066495015,0.1275280448608457,0.0,0.3672458258166963,0.0227231070634034,0.3672458258166963,0.0,39
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,competition_grp_1,is_serial_founder,HQ,HQ,hq,0.07527984806260858,0.0672056249939155,0.08598073356921464,0.1282051282051282,0.25816675643941883,0.0645973544804907,0.25816675643941883,0.0,39
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,competition_grp_1,longest_founding_tenure,HQ,HQ,hq,-0.0922331656459828,0.07213744267235819,0.10006219546490557,0.07692307692307693,0.10604162476857869,0.07133177256678999,0.10877283616153334,0.05128205128205128,39
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,competition_grp_1,max_company_size_before_founding,HQ,HQ,hq,0.4213304683395923,0.05446719009687415,0.4213304683395923,0.0,0.43454029292710783,0.07045881895271228,0.43454029292710783,0.0,39
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,competition_grp_1,max_seniority_reached,HQ,HQ,hq,0.24246300008175942,0.08287057884896612,0.24246300008175942,0.0,0.21286808884526018,0.06068069427119236,0.21286808884526018,0.0,39
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,competition_grp_1,persistence_score,HQ,HQ,hq,-0.014559891865402826,0.06773111770076619,0.057916859640208034,0.48717948717948717,-0.06454155434483888,0.07312615873206073,0.07859782472884601,0.20512820512820512,39
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,competition_grp_1,prestige_sacrifice_score,HQ,HQ,hq,0.5212624006250327,0.02728735297422719,0.5212624006250327,0.0,0.5414876985295001,0.046354936902743255,0.5414876985295001,0.0,39
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,competition_grp_1,restlessness_score,HQ,HQ,hq,0.05482049497917798,0.06891791112334067,0.07389680114301271,0.2564102564102564,0.2541797323460301,0.028970201792637235,0.2541797323460301,0.0,39
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,competition_grp_1,sacrifice_x_serial,HQ,HQ,hq,0.33209971602829075,0.049552455328195445,0.33209971602829075,0.0,0.40267767197239507,0.045891085400084325,0.40267767197239507,0.0,39
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,competition_grp_1,total_inferred_experience,HQ,HQ,hq,-0.023136620726164476,0.07900890175876457,0.06380661842304082,0.46153846153846156,0.30145852406136353,0.033480214664384736,0.30145852406136353,0.0,39
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | total_inferred_experience | years_in_large_company,competition_grp_1,years_in_large_company,HQ,HQ,hq,0.29429497013683725,0.04241750889969684,0.29429497013683725,0.0,0.3139644514215488,0.052225702848040574,0.3139644514215488,0.0,39
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,industry_alignment,competition_grp_6,industry_alignment,HQ,HQ,hq,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9
competition,hq_only,HQ,total_groups_6,6 total groups,full_route,HQ,repeat_founding_gap,competition_grp_5,repeat_founding_gap,HQ,HQ,hq,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength,competition_grp_4,A_career_coherence,reasoning_A,A,reasoning,0.30194122920272837,0.06477655598413555,0.30194122920272837,0.0,0.8013491591220566,0.13607520232097314,0.8013491591220566,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength,competition_grp_4,A_evidence_support_rating,reasoning_A,A,reasoning,0.8394511695730159,0.03269716404379891,0.8394511695730159,0.0,0.9290597327771636,0.11905795864863293,0.9290597327771636,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength,competition_grp_4,A_ownership_signal,reasoning_A,A,reasoning,-0.25403203552382975,0.08975785457415068,0.25403203552382975,0.0,0.29112028586398103,0.2599829853593068,0.369906221013309,0.10416666666666667,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength,competition_grp_4,A_scrappiness,reasoning_A,A,reasoning,-0.30673268092831746,0.08225176889540795,0.30673268092831746,0.0,0.29741402330344296,0.25060201752841577,0.36947110282565515,0.10416666666666667,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,A_career_coherence | A_evidence_support_rating | A_ownership_signal | A_scrappiness | A_trajectory_strength,competition_grp_4,A_trajectory_strength,reasoning_A,A,reasoning,0.13991427919037505,0.07663600446899631,0.14530507993846628,0.08333333333333333,0.6732937412131371,0.17917545471948595,0.6790769506028234,0.020833333333333332,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,competition_grp_3,best_degree_prestige,HQ,HQ,hq,0.49778025650415225,0.021884640307550052,0.49778025650415225,0.0,0.4741219286607064,0.010005016137534883,0.4741219286607064,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,competition_grp_3,degree_level,HQ,HQ,hq,0.17101742007554074,0.03371202546503369,0.17101742007554074,0.0,0.2849427132396702,0.008346726844388627,0.2849427132396702,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,competition_grp_3,edu_prestige_tier,HQ,HQ,hq,0.497780256504153,0.021884640307550673,0.497780256504153,0.0,0.4741219286607065,0.010005016137535072,0.4741219286607065,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,competition_grp_3,field_relevance_score,HQ,HQ,hq,0.2260742546407187,0.03333969561920415,0.2260742546407187,0.0,0.3229930290696244,0.011141023331906079,0.3229930290696244,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,competition_grp_3,industry_prestige_penalty,HQ,HQ,hq,0.3338341967250724,0.04687932365178984,0.3338341967250724,0.0,0.25757153578703357,0.012371501776851724,0.25757153578703357,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,competition_grp_3,prestige_x_relevance,HQ,HQ,hq,0.5044140493751281,0.018696538948956124,0.5044140493751281,0.0,0.4953268610326617,0.004254407872550087,0.4953268610326617,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,best_degree_prestige | degree_level | edu_prestige_tier | field_relevance_score | industry_prestige_penalty | prestige_x_relevance | stem_flag,competition_grp_3,stem_flag,HQ,HQ,hq,0.22592597912838777,0.03739801132441966,0.22592597912838777,0.0,0.3030226286361863,0.011913598053127843,0.3030226286361863,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,comfort_index,competition_grp_5,comfort_index,HQ,HQ,hq,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,company_size_is_growing,HQ,HQ,hq,-0.17919315119331794,0.06343114176205637,0.18019897295559584,0.020833333333333332,-0.2719576212268374,0.036344609162015755,0.2719576212268374,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,founding_role_count,HQ,HQ,hq,0.05901389341946931,0.07291982755276774,0.07891267387545296,0.2708333333333333,0.22347805234640386,0.0723058409982503,0.22347805234640386,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,founding_timing,HQ,HQ,hq,0.019223102834259292,0.070523792683047,0.05947742108488175,0.2916666666666667,0.3005213328330989,0.03784974422228759,0.3005213328330989,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,industry_alignment,HQ,HQ,hq,0.44701614729128375,0.06031049551461819,0.44701614729128375,0.0,0.2916236998029744,0.05706189203041601,0.2916236998029744,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,industry_pivot_count,HQ,HQ,hq,0.11884227758775297,0.04834450809653884,0.11884227758775297,0.0,0.3637239216976819,0.020653127742137182,0.3637239216976819,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,is_serial_founder,HQ,HQ,hq,0.05935693526734298,0.0687301686345532,0.07483394364778077,0.22916666666666666,0.23502755051544957,0.0666412299056415,0.23502755051544957,0.0,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,longest_founding_tenure,HQ,HQ,hq,-0.09879656048788754,0.0729768097099084,0.10479269593285294,0.0625,0.09538511357193435,0.07329523036352555,0.10233526918290752,0.10416666666666667,48
competition,hq_plus_a,HQ + A,total_groups_6,6 total groups,full_route,HQ + A,company_size_is_growing | founding_role_count | founding_timing | industry_alignment | industry_pivot_count | is_serial_founder | longest_founding_tenure | max_company_size_before_founding | max_seniority_reached | persistence_score | prestige_sacrifice_score | restlessness_score | sacrifice_x_serial | seniority_is_monotone | total_inferred_experience | years_in_large_company,competition_grp_1,max_company_size_before_founding,HQ,HQ,hq,0.4086455172708164,0.054774197973224824,0.4086455172708164,0.0,0.4286843160757629,0.06894848573505581,0.4286843160757629,0.0,48
